Student Number,Grade,Total Units,Avoided Time Slot,Selected Course 1,Selected Course 2,Selected Course 3,Success
784,2,10,4,020-SEM (1190),002-SEM (1393),007-SEM (1443),0
785,2,10,5,006-LEC (1396),001-LEC (1064),004-SEM (1936),1
786,2,10,4,002-SEM (1311),003-SEM (1487),001-LEC (1568),1
787,2,8,2,001-SEM (1409),001-SEM (1065),NA,1
788,2,8,5,001-LEC (1370),023-SEM (1459),002-SEM (1405),1
789,2,8,5,024-SEM (1194),001-SEM (1053),NA,1
790,2,8,3,001-LEC (1029),001-SEM (1128),NA,1
791,2,8,3,005-LEC (1307),001-SEM (1110),NA,1
792,2,10,2,002-SEM (1506),001-SEM (1065),001-SEM (1401),0
793,2,10,2,010-SEM (1446),001-SEM (1480),003-SEM (1299),0
794,2,8,3,001-SEM (1128),002-SEM (1472),001-SEM (1392),0
795,2,10,4,002-SEM (1060),004-SEM (1488),001-SEM (1051),1
796,2,8,2,005-LEC (1307),001-SEM (1409),NA,1
797,2,10,4,008-SEM (1512),001-SEM (1485),001-SEM (1051),0
798,2,8,4,001-LEC (1324),006-SEM (1090),NA,1
799,2,10,4,001-LEC (1373),008-SEM (1512),004-SEM (1488),1
800,2,10,3,001-SEM (1531),001-SEM (1114),001-SEM (1115),0
801,2,8,3,013-SEM (1183),002-SEM (1087),NA,1
802,2,10,4,001-SEM (1088),001-LEC (1064),001-SEM (1101),1
803,2,10,5,006-SEM (1442),001-SEM (1106),001-SEM (1401),1
804,2,8,4,002-SEM (1393),005-SEM (1441),016-SEM (1186),1
805,2,10,3,001-SEM (1125),001-SEM (1104),001-LEC (1320),1
806,2,8,5,001-LEC (1061),023-SEM (1193),NA,1
807,2,10,2,001-SEM (1051),010-SEM (1446),001-SEM (1125),1
808,2,10,2,001-SEM (1480),019-SEM (1189),001-SEM (1051),0
809,2,8,2,001-SEM (1361),002-SEM (1365),NA,1
810,2,10,5,007-SEM (1491),003-LEC (1385),001-SEM (1342),1
811,2,10,4,002-SEM (1087),006-SEM (1490),001-SEM (1559),0
812,2,10,5,001-SEM (1085),001-SEM (1054),001-SEM (1346),1
813,2,8,5,001-SEM (1067),002-SEM (1129),NA,1
814,2,10,2,003-SEM (1507),001-SEM (1346),010-SEM (1446),1
815,2,8,3,013-SEM (1183),001-LEC (1029),NA,1
816,2,10,3,001-SEM (1119),001-SEM (1394),001-SEM (1479),0
817,2,8,4,015-SEM (1185),004-LEC (1305),NA,1
818,2,10,2,001-SEM (1409),001-SEM (1051),002-SEM (1526),1
819,2,8,3,001-SEM (1109),001-SEM (1341),NA,1
820,2,8,5,001-SEM (1065),001-LEC (1303),NA,1
821,2,8,5,003-SEM (1299),002-SEM (1474),006-SEM (1442),1
822,2,8,3,001-SEM (1404),001-LEC (1303),NA,1
823,2,10,4,001-SEM (1346),001-SEM (1075),001-LEC (1068),1
824,2,8,4,002-SEM (1484),002-LEC (1352),001-LEC (1349),1
825,2,10,2,002-SEM (1825),001-LEC (1126),020-SEM (1190),1
826,2,10,1,001-LEC (1066),001-LEC (1029),001-SEM (1098),1
827,2,8,2,001-SEM (1108),001-SEM (1065),NA,1
828,2,8,4,002-SEM (1506),019-SEM (1455),009-SEM (1445),0
829,2,8,5,001-SEM (1401),005-SEM (1489),001-SEM (1413),0
830,2,8,2,001-SEM (1052),003-SEM (1507),001-SEM (1065),1
831,2,10,1,001-SEM (1358),004-LEC (1387),023-SEM (1193),1
832,2,8,2,015-SEM (1451),009-SEM (1445),001-LEC (1126),1
833,2,10,2,001-SEM (1110),002-SEM (1825),019-SEM (1189),1
834,2,8,2,001-SEM (1407),001-SEM (1535),016-SEM (1452),1
835,2,8,3,004-SEM (1440),023-SEM (1193),001-SEM (1504),1
836,2,8,3,017-SEM (1453),001-SEM (1479),001-SEM (1075),0
837,2,10,4,001-SEM (1341),004-LEC (1305),001-LEC (1068),1
838,2,10,3,002-SEM (1073),001-SEM (1096),001-LEC (1312),1
839,2,10,4,001-SEM (1531),001-SEM (1384),001-SEM (1413),0
840,2,10,3,001-SEM (1521),022-SEM (1192),018-SEM (1454),0
841,2,8,5,001-SEM (1934),001-SEM (1556),001-SEM (1346),0
842,2,10,4,016-SEM (1452),002-SEM (1095),002-SEM (1414),0
843,2,8,4,001-SEM (1521),001-SEM (1078),001-SEM (1099),0
844,2,10,2,001-SEM (1105),001-SEM (1934),001-SEM (1341),0
845,2,8,3,006-SEM (1198),001-SEM (1392),NA,1
846,2,8,5,001-SEM (1078),002-SEM (1472),002-SEM (1092),1
847,2,8,1,001-LEC (1324),013-SEM (1449),001-SEM (1359),1
848,2,10,1,001-LEC (1320),001-SEM (1121),019-SEM (1455),1
849,2,10,3,001-SEM (1114),001-LEC (1389),002-SEM (1060),1
850,2,10,5,001-SEM (1342),001-SEM (1410),001-SEM (1075),1
851,2,8,5,021-SEM (1457),002-SEM (1472),002-SEM (1129),1
852,2,10,3,001-SEM (1541),002-SEM (1087),003-SEM (1527),1
853,2,10,2,001-SEM (1367),026-SEM (1462),002-SEM (1474),1
854,2,8,5,004-SEM (1936),002-SEM (1825),002-SEM (1074),1
855,2,10,5,001-SEM (1065),001-SEM (1054),004-SEM (1056),1
856,2,10,3,001-LEC (1303),002-LEC (1352),001-SEM (1559),1
857,2,8,5,001-SEM (1376),001-SEM (1409),NA,1
858,2,8,1,001-SEM (1409),018-SEM (1188),NA,1
859,2,8,2,001-SEM (1116),001-SEM (1052),NA,1
860,2,8,1,001-SEM (1091),001-SEM (1524),001-SEM (1334),1
861,2,8,5,001-SEM (1326),001-LEC (1403),NA,1
862,2,8,4,001-SEM (1524),001-LEC (1312),001-SEM (1358),1
863,2,10,5,001-LEC (1389),022-SEM (1458),013-SEM (1449),1
864,2,10,1,008-SEM (1492),001-SEM (1082),001-SEM (1482),1
865,2,10,5,008-SEM (1492),001-SEM (1504),003-SEM (1439),1
866,2,8,4,001-LEC (1303),004-SEM (1488),002-SEM (1414),0
867,2,8,3,003-SEM (1487),004-LEC (1305),001-SEM (1079),1
868,2,8,5,002-SEM (1311),001-LEC (1064),NA,1
869,2,8,5,001-SEM (1556),001-SEM (1394),023-SEM (1193),1
870,2,8,2,005-SEM (1199),001-SEM (1535),001-SEM (1065),1
871,2,8,5,001-LEC (1348),003-SEM (1487),001-SEM (1053),1
872,2,8,2,001-SEM (1122),005-LEC (1307),NA,1
873,2,8,5,001-LEC (1324),001-SEM (1054),NA,1
874,2,10,3,002-SEM (1827),005-SEM (1509),002-SEM (1526),1
875,2,10,2,001-SEM (1054),004-SEM (1056),004-LEC (1305),0
876,2,10,3,001-SEM (1128),001-SEM (1485),004-SEM (1056),0
877,2,10,2,001-SEM (1128),013-SEM (1183),008-SEM (1202),0
878,2,10,3,001-SEM (1404),008-SEM (1492),002-SEM (1827),1
879,2,10,1,001-SEM (1112),002-SEM (1129),004-SEM (1488),1
880,2,8,5,002-SEM (1092),001-SEM (1361),NA,1
881,2,8,2,002-SEM (1405),001-SEM (1537),NA,1
882,2,8,1,001-SEM (1480),001-LEC (1568),001-SEM (1504),0
883,2,10,5,025-SEM (1461),001-SEM (1099),001-SEM (1121),1
884,2,10,1,003-LEC (1354),001-SEM (1531),001-LEC (1403),0
885,2,10,3,006-SEM (1090),001-SEM (1106),002-SEM (1318),1
886,2,10,4,001-SEM (1052),001-SEM (1394),001-SEM (1326),1
887,2,8,2,013-SEM (1183),001-SEM (1111),NA,1
888,2,8,1,001-SEM (1479),001-SEM (1105),002-SEM (1476),0
889,2,10,1,001-SEM (1409),002-SEM (1526),001-SEM (1541),1
890,2,8,5,001-SEM (1505),001-LEC (1303),001-SEM (1065),1
891,2,10,2,001-SEM (1122),001-SEM (1342),013-SEM (1183),0
892,2,10,2,005-LEC (1368),005-SEM (1199),002-SEM (1405),1
893,2,10,3,004-SEM (1056),001-SEM (1115),008-SEM (1444),1
894,2,10,4,002-SEM (1092),001-LEC (1312),001-SEM (1359),1
895,2,10,3,001-SEM (1395),001-LEC (1320),014-SEM (1184),1
896,2,8,1,002-SEM (1092),022-SEM (1458),002-SEM (1506),0
897,2,8,3,001-LEC (1398),001-LEC (1337),NA,1
898,2,10,5,001-SEM (1080),008-SEM (1444),001-SEM (1326),1
899,2,10,1,001-SEM (1326),001-SEM (1122),001-SEM (1084),1
900,2,8,4,003-LEC (1354),016-SEM (1186),NA,1
901,2,8,4,001-SEM (1098),004-LEC (1305),NA,1
902,2,8,4,001-SEM (1384),001-LEC (1066),NA,1
903,2,10,1,002-SEM (1486),001-SEM (1479),001-SEM (1367),0
904,2,10,5,002-SEM (1484),005-SEM (1199),004-LEC (1305),1
905,2,10,5,001-SEM (1079),001-SEM (1076),022-SEM (1458),1
906,2,10,1,023-SEM (1459),014-SEM (1450),009-SEM (1445),1
907,2,8,4,001-SEM (1559),001-SEM (1101),NA,1
908,2,8,5,002-SEM (1093),001-SEM (1556),001-SEM (1054),0
909,2,10,4,001-LEC (1068),001-SEM (1505),003-SEM (1299),1
910,2,8,5,024-SEM (1194),013-SEM (1183),NA,1
911,2,8,2,004-SEM (1056),001-SEM (1480),001-SEM (1535),0
912,2,10,5,001-SEM (1406),013-SEM (1449),005-LEC (1368),0
913,2,10,1,001-SEM (1934),002-SEM (1470),002-SEM (1092),0
914,2,10,4,001-SEM (1384),020-SEM (1456),007-SEM (1491),1
915,2,8,4,002-SEM (1092),004-SEM (1056),NA,1
916,2,10,5,008-SEM (1444),008-SEM (1512),009-SEM (1445),0
917,2,10,2,002-SEM (1506),001-SEM (1106),001-LEC (1302),0
918,2,10,3,001-SEM (1504),001-SEM (1384),001-LEC (1066),1
919,2,8,5,002-SEM (1093),003-LEC (1328),NA,1
920,2,10,2,001-LEC (1568),022-SEM (1192),001-LEC (1302),1
921,2,10,3,002-SEM (1092),024-SEM (1194),003-SEM (1439),1
922,2,8,1,002-SEM (1486),020-SEM (1190),003-SEM (1487),1
923,2,8,5,001-SEM (1098),003-SEM (1299),NA,1
924,2,8,1,002-SEM (1332),002-SEM (1074),NA,1
925,2,10,1,008-SEM (1512),002-SEM (1827),010-SEM (1446),0
926,2,8,2,003-LEC (1354),001-SEM (1054),NA,0
927,2,10,1,005-SEM (1489),001-SEM (1101),001-SEM (1358),1
928,2,8,2,001-SEM (1063),001-LEC (1403),NA,1
929,2,8,3,001-LEC (1374),001-SEM (1055),NA,1
930,2,8,4,001-SEM (1384),001-SEM (1394),NA,1
931,2,10,3,001-SEM (1083),001-SEM (1482),024-SEM (1460),1
932,2,10,4,006-SEM (1090),001-SEM (1505),014-SEM (1184),1
933,2,8,2,001-LEC (1398),004-SEM (1488),001-SEM (1110),1
934,2,10,4,006-SEM (1442),001-SEM (1080),001-LEC (1312),1
935,2,8,3,001-SEM (1081),008-SEM (1492),019-SEM (1455),1
936,2,8,3,001-SEM (1361),007-SEM (1201),NA,1
937,2,10,2,013-SEM (1183),021-SEM (1191),001-SEM (1410),1
938,2,10,3,001-SEM (1088),001-SEM (1119),001-SEM (1050),1
939,2,10,4,002-LEC (1352),001-SEM (1055),002-SEM (1318),1
940,2,10,3,020-SEM (1456),003-SEM (1439),022-SEM (1192),1
941,2,10,2,001-SEM (1404),001-LEC (1064),001-SEM (1109),1
942,2,8,1,001-SEM (1524),020-SEM (1190),002-SEM (1060),0
943,2,10,3,001-LEC (1337),015-SEM (1451),001-SEM (1358),0
944,2,8,1,001-SEM (1525),003-SEM (1439),003-SEM (1487),1
945,2,8,4,002-SEM (1074),001-SEM (1050),NA,1
946,2,10,2,014-SEM (1184),001-SEM (1106),003-LEC (1354),1
947,2,10,3,001-SEM (1413),001-LEC (1061),003-SEM (1527),0
948,2,8,5,001-SEM (1376),001-SEM (1358),NA,1
949,2,8,2,001-SEM (1065),001-SEM (1111),NA,1
950,2,8,5,009-SEM (1445),015-SEM (1451),001-SEM (1361),0
951,2,8,2,004-SEM (1508),001-SEM (1067),001-SEM (1125),1
952,2,10,3,008-SEM (1492),001-LEC (1374),001-SEM (1110),1
953,2,8,1,001-SEM (1367),001-SEM (1054),NA,0
954,2,10,4,007-SEM (1491),001-SEM (1085),001-SEM (1067),1
955,2,10,1,001-SEM (1413),001-LEC (1066),004-LEC (1387),0
956,2,10,3,001-SEM (1391),020-SEM (1456),006-SEM (1490),0
957,2,10,4,007-SEM (1511),024-SEM (1460),001-LEC (1066),1
958,2,8,1,005-SEM (1441),013-SEM (1449),001-SEM (1334),1
959,2,8,1,001-SEM (1501),001-SEM (1521),001-SEM (1524),0
960,2,10,2,002-SEM (1506),001-SEM (1409),021-SEM (1191),0
961,2,10,4,024-SEM (1460),001-SEM (1079),008-SEM (1512),1
962,2,10,1,001-LEC (1374),002-SEM (1123),003-SEM (1487),0
963,2,10,5,021-SEM (1191),002-SEM (1129),003-SEM (1507),1
964,2,8,4,006-SEM (1090),001-LEC (1348),NA,1
965,2,8,1,001-SEM (1104),002-SEM (1073),NA,1
966,2,10,5,001-SEM (1083),001-SEM (1053),001-LEC (1303),1
967,2,8,1,001-SEM (1358),011-SEM (1447),003-SEM (1439),1
968,2,8,1,001-SEM (1482),001-SEM (1556),001-SEM (1390),0
969,2,10,2,003-LEC (1354),009-SEM (1445),001-SEM (1109),0
970,2,10,5,002-SEM (1086),001-SEM (1485),024-SEM (1194),0
971,2,8,2,001-SEM (1051),001-SEM (1409),NA,1
972,2,10,5,004-SEM (1508),001-SEM (1521),004-SEM (1936),0
973,2,10,3,002-SEM (1060),005-LEC (1307),001-SEM (1114),1
974,2,10,1,001-SEM (1048),012-SEM (1448),002-SEM (1332),1
975,2,8,3,001-SEM (1390),001-SEM (1106),NA,1
976,2,10,2,002-SEM (1526),001-SEM (1485),001-SEM (1119),0
977,2,8,5,006-SEM (1442),005-SEM (1441),001-SEM (1091),0
978,2,10,5,001-LEC (1373),001-SEM (1501),001-SEM (1078),0
979,2,10,4,001-LEC (1303),001-SEM (1501),006-SEM (1090),0
980,2,10,4,002-SEM (1470),006-LEC (1396),004-SEM (1488),0
981,2,8,5,002-SEM (1486),018-SEM (1454),001-SEM (1111),1
982,2,10,1,013-SEM (1449),001-SEM (1531),002-SEM (1365),0
983,2,8,5,001-SEM (1485),001-SEM (1081),017-SEM (1453),0
984,2,10,5,008-SEM (1512),001-SEM (1128),002-SEM (1484),0
985,2,10,2,001-SEM (1341),002-SEM (1311),001-SEM (1109),1
986,2,10,2,001-SEM (1479),025-SEM (1461),001-SEM (1050),0
987,2,10,5,002-SEM (1393),001-SEM (1121),001-SEM (1326),1
988,2,10,2,001-LEC (1126),001-SEM (1050),014-SEM (1184),1
989,2,10,1,001-SEM (1559),001-SEM (1076),002-SEM (1557),1
990,2,8,5,001-LEC (1374),001-SEM (1404),NA,1
991,2,10,5,009-SEM (1445),001-LEC (1389),001-SEM (1106),0
992,2,8,4,001-SEM (1053),007-SEM (1443),001-LEC (1568),0
993,2,8,1,026-SEM (1462),001-LEC (1126),025-SEM (1461),1
994,2,10,2,001-SEM (1334),001-SEM (1065),023-SEM (1193),1
995,2,10,2,001-SEM (1934),008-SEM (1444),001-SEM (1525),0
996,2,10,5,001-SEM (1392),004-SEM (1936),001-SEM (1391),1
997,2,8,2,002-SEM (1506),001-LEC (1312),009-SEM (1445),0
998,2,8,5,002-SEM (1332),006-SEM (1090),NA,1
999,2,10,2,001-SEM (1401),004-LEC (1387),001-SEM (1052),1
1000,2,8,3,001-LEC (1068),002-SEM (1476),001-SEM (1341),1
1001,2,8,2,002-SEM (1506),001-SEM (1537),001-SEM (1125),0
1002,2,10,2,008-SEM (1492),010-SEM (1446),001-SEM (1346),1
1003,2,10,4,001-SEM (1342),006-LEC (1396),003-LEC (1354),0
1004,2,10,3,001-SEM (1541),001-LEC (1349),001-SEM (1394),1
1005,2,8,4,001-SEM (1083),002-SEM (1060),NA,1
1006,2,10,3,001-SEM (1118),002-SEM (1073),005-SEM (1509),1
1007,2,8,2,001-SEM (1537),006-SEM (1442),001-SEM (1116),1
1008,2,10,2,001-SEM (1479),007-SEM (1511),001-LEC (1061),0
1009,2,8,2,025-SEM (1461),001-LEC (1568),005-SEM (1199),1
1010,2,8,3,001-SEM (1065),001-SEM (1109),NA,1
1011,2,10,5,001-LEC (1312),005-SEM (1199),008-SEM (1202),1
1012,2,8,1,001-LEC (1068),009-SEM (1445),007-SEM (1201),0
1013,2,8,4,001-SEM (1088),001-SEM (1345),NA,1
1014,2,10,1,001-LEC (1349),001-LEC (1068),007-SEM (1201),1
1015,2,10,3,002-SEM (1060),001-SEM (1076),001-LEC (1403),1
1016,2,8,4,005-LEC (1368),002-LEC (1352),NA,1
1017,2,8,4,002-SEM (1557),006-SEM (1090),001-SEM (1327),1
1018,2,10,4,020-SEM (1456),005-SEM (1441),001-SEM (1080),0
1019,2,10,2,004-SEM (1488),001-SEM (1055),001-SEM (1118),1
1020,2,10,1,019-SEM (1189),019-SEM (1455),001-SEM (1081),1
1021,2,8,3,002-SEM (1405),006-SEM (1510),024-SEM (1460),1
1022,2,10,3,006-SEM (1510),015-SEM (1185),002-SEM (1123),1
1023,2,10,4,004-SEM (1936),002-SEM (1060),001-SEM (1082),1
1024,2,8,5,015-SEM (1185),001-LEC (1126),NA,1
1025,2,10,5,003-LEC (1385),016-SEM (1186),001-SEM (1076),1
1026,2,8,2,001-SEM (1525),001-LEC (1389),001-SEM (1521),0
1027,2,8,3,001-SEM (1111),001-SEM (1327),NA,1
1028,2,8,1,021-SEM (1457),001-LEC (1320),006-SEM (1510),1
1029,2,10,3,001-SEM (1067),021-SEM (1457),025-SEM (1461),1
1030,2,8,3,024-SEM (1194),021-SEM (1457),001-SEM (1118),1
1031,2,8,4,001-SEM (1521),006-SEM (1510),002-SEM (1311),0
1032,2,8,3,002-SEM (1095),001-SEM (1106),NA,1
1033,2,8,4,001-SEM (1390),001-LEC (1349),NA,1
1034,2,10,2,001-SEM (1054),001-SEM (1537),001-SEM (1105),0
1035,2,8,3,001-SEM (1404),001-SEM (1099),NA,1
1036,2,8,2,001-SEM (1053),001-LEC (1403),NA,1
1037,2,10,2,001-SEM (1119),001-SEM (1052),002-SEM (1365),1
1038,2,8,5,022-SEM (1192),002-SEM (1476),001-LEC (1403),0
1039,2,8,3,001-LEC (1337),001-LEC (1312),NA,1
1040,2,8,1,008-SEM (1202),001-SEM (1083),NA,1
1041,2,8,3,001-LEC (1398),005-SEM (1199),NA,1
1042,2,8,5,001-SEM (1390),001-SEM (1085),NA,1
1043,2,10,1,010-SEM (1446),001-SEM (1480),024-SEM (1194),0
1044,2,8,3,002-SEM (1476),015-SEM (1451),006-SEM (1490),0
1045,2,10,2,004-LEC (1387),001-SEM (1367),002-SEM (1123),1
1046,2,8,1,001-SEM (1076),005-SEM (1199),NA,0
1047,2,8,4,002-SEM (1557),007-SEM (1491),001-SEM (1381),1
1048,2,8,3,004-SEM (1440),001-SEM (1083),001-LEC (1403),1
1049,2,8,4,024-SEM (1460),001-SEM (1376),015-SEM (1451),0
1050,2,8,3,002-SEM (1472),005-SEM (1059),001-SEM (1078),1
1051,1,8,5,005-LEC (1368),001-SEM (1122),NA,1
1052,1,8,3,002-SEM (1393),002-SEM (1486),002-SEM (1825),0
1053,1,8,5,001-LEC (1061),018-SEM (1454),008-SEM (1512),1
1054,1,10,4,001-SEM (1052),001-SEM (1083),005-SEM (1489),1
1055,1,10,5,003-LEC (1385),003-SEM (1299),004-SEM (1508),1
1056,1,10,3,008-SEM (1444),001-SEM (1114),001-SEM (1085),1
1057,1,8,5,001-SEM (1078),001-SEM (1111),NA,1
1058,1,8,5,001-SEM (1106),001-SEM (1088),NA,1
1059,1,8,1,001-SEM (1091),006-SEM (1090),NA,1
1060,1,8,4,006-SEM (1510),001-SEM (1084),001-LEC (1302),0
1061,1,8,1,014-SEM (1450),003-SEM (1527),001-SEM (1116),1
1062,1,10,1,001-SEM (1367),001-SEM (1327),002-SEM (1827),0
1063,1,8,1,005-SEM (1509),023-SEM (1459),001-LEC (1348),1
1064,1,8,1,001-SEM (1125),001-SEM (1081),NA,1
1065,1,10,2,002-SEM (1123),001-SEM (1350),003-SEM (1299),1
1066,1,8,1,004-LEC (1387),001-SEM (1524),003-SEM (1487),0
1067,1,10,4,001-SEM (1394),001-SEM (1065),001-SEM (1082),0
1068,1,10,1,001-SEM (1099),015-SEM (1185),001-LEC (1029),1
1069,1,10,3,001-SEM (1122),001-SEM (1085),002-SEM (1474),0
1070,1,8,2,001-SEM (1052),001-LEC (1061),NA,1
1071,1,10,2,001-SEM (1404),001-SEM (1052),002-SEM (1474),0
1072,1,8,5,002-SEM (1095),007-SEM (1201),NA,1
1073,1,8,4,002-SEM (1073),001-SEM (1358),NA,1
1074,1,10,2,001-SEM (1350),008-SEM (1202),005-LEC (1307),1
1075,1,8,2,001-SEM (1341),013-SEM (1449),001-SEM (1118),1
1076,1,8,1,002-SEM (1092),001-LEC (1303),NA,1
1077,1,8,1,002-SEM (1087),004-SEM (1488),001-LEC (1373),1
1078,1,8,3,001-SEM (1054),008-SEM (1444),014-SEM (1184),0
1079,1,8,2,001-SEM (1345),003-SEM (1527),003-SEM (1507),0
1080,1,8,2,002-SEM (1474),002-SEM (1484),001-SEM (1334),0
1081,1,10,4,007-SEM (1443),018-SEM (1454),003-SEM (1377),0
1082,1,8,2,010-SEM (1446),001-SEM (1535),001-SEM (1065),0
1083,1,10,5,014-SEM (1450),010-SEM (1446),002-SEM (1557),0
1084,1,10,2,001-LEC (1064),005-SEM (1059),023-SEM (1193),1
1085,1,8,3,022-SEM (1458),001-SEM (1128),012-SEM (1448),0
1086,1,8,2,002-SEM (1470),001-LEC (1126),002-SEM (1123),0
1087,1,8,5,002-SEM (1486),002-SEM (1365),001-SEM (1119),0
1088,1,10,5,001-LEC (1403),001-LEC (1303),006-SEM (1490),0
1089,1,10,1,001-SEM (1390),005-LEC (1368),002-SEM (1332),1
1090,1,10,5,021-SEM (1457),019-SEM (1189),001-LEC (1068),1
1091,1,8,1,001-SEM (1097),002-LEC (1352),NA,1
1092,1,10,2,001-LEC (1398),001-SEM (1104),001-SEM (1350),1
1093,1,8,2,001-SEM (1108),001-SEM (1361),NA,1
1094,1,8,1,018-SEM (1454),001-SEM (1128),001-SEM (1110),0
1095,1,8,3,006-LEC (1396),020-SEM (1456),001-SEM (1410),1
1096,1,8,5,002-SEM (1486),001-LEC (1068),001-LEC (1568),0
1097,1,8,2,007-SEM (1511),001-SEM (1346),020-SEM (1190),1
1098,1,10,3,001-LEC (1398),004-SEM (1508),001-SEM (1079),1
1099,1,8,3,004-SEM (1508),001-SEM (1409),018-SEM (1188),0
1100,1,8,2,001-SEM (1067),001-SEM (1116),NA,0
1101,1,8,4,019-SEM (1189),013-SEM (1449),001-SEM (1556),0
1102,1,10,5,001-SEM (1559),008-SEM (1202),001-SEM (1091),1
1103,1,10,3,001-SEM (1409),002-SEM (1093),001-SEM (1413),0
1104,1,10,5,002-SEM (1405),002-SEM (1095),001-SEM (1118),1
1105,1,8,2,001-SEM (1054),001-SEM (1535),014-SEM (1184),0
1106,1,8,3,001-SEM (1111),016-SEM (1186),NA,1
1107,1,10,2,024-SEM (1194),025-SEM (1461),011-SEM (1447),0
1108,1,10,4,001-LEC (1320),001-SEM (1083),003-SEM (1439),1
1109,1,10,1,008-SEM (1492),001-SEM (1112),001-SEM (1097),1
1110,1,8,3,003-SEM (1439),001-SEM (1327),004-SEM (1056),0
1111,1,10,4,007-SEM (1443),016-SEM (1186),002-LEC (1352),0
1112,1,8,4,007-SEM (1491),007-SEM (1201),002-LEC (1352),1
1113,1,8,5,007-SEM (1511),003-SEM (1377),004-SEM (1508),0
1114,1,10,1,016-SEM (1186),022-SEM (1458),022-SEM (1192),0
1115,1,10,5,001-SEM (1345),001-SEM (1119),001-SEM (1334),1
1116,1,10,5,001-SEM (1104),020-SEM (1456),013-SEM (1449),0
1117,1,8,3,001-SEM (1097),001-SEM (1065),NA,0
1118,1,8,1,001-SEM (1101),001-LEC (1403),NA,1
1119,1,8,4,002-SEM (1365),001-SEM (1082),NA,1
1120,1,10,1,001-SEM (1390),002-SEM (1123),004-SEM (1508),0
1121,1,8,1,001-SEM (1541),001-SEM (1382),NA,0
1122,1,10,1,001-LEC (1568),001-SEM (1359),001-SEM (1115),1
1123,1,10,1,001-LEC (1348),001-SEM (1361),001-SEM (1556),0
1124,1,10,3,001-SEM (1118),002-SEM (1311),022-SEM (1458),1
1125,1,8,5,001-SEM (1395),025-SEM (1461),015-SEM (1451),0
1126,1,10,4,019-SEM (1455),001-SEM (1326),006-SEM (1510),0
1127,1,8,1,003-SEM (1439),001-SEM (1326),001-SEM (1381),0
1128,1,10,3,002-SEM (1827),021-SEM (1191),003-LEC (1385),0
1129,1,10,2,001-SEM (1052),026-SEM (1462),002-SEM (1825),1
1130,1,10,2,002-SEM (1484),002-SEM (1123),001-SEM (1537),0
1131,1,10,5,001-LEC (1373),001-SEM (1479),001-SEM (1105),0
1132,1,8,3,016-SEM (1452),003-SEM (1527),002-SEM (1472),0
1133,1,10,4,015-SEM (1185),002-SEM (1414),001-SEM (1098),0
1134,1,10,1,001-SEM (1413),001-SEM (1391),003-SEM (1487),0
1135,1,10,1,001-SEM (1326),002-SEM (1414),001-LEC (1068),0
1136,1,8,1,010-SEM (1446),001-SEM (1541),002-SEM (1470),0
1137,1,8,3,001-SEM (1076),002-SEM (1526),005-SEM (1199),0
1138,1,8,2,001-SEM (1334),001-SEM (1401),NA,1
1139,1,10,5,001-SEM (1382),001-SEM (1525),001-SEM (1099),1
1140,1,8,2,002-SEM (1484),002-SEM (1506),001-SEM (1343),0
1141,1,8,4,001-SEM (1051),018-SEM (1188),NA,1
1142,1,10,4,001-SEM (1091),016-SEM (1452),019-SEM (1189),1
1143,1,10,4,004-SEM (1056),006-SEM (1510),001-LEC (1373),0
1144,1,10,3,024-SEM (1460),002-SEM (1486),007-SEM (1201),0
1145,1,8,4,004-SEM (1488),001-SEM (1099),014-SEM (1184),0
1146,1,10,1,003-SEM (1507),008-SEM (1202),002-LEC (1352),1
1147,1,8,1,001-SEM (1359),001-SEM (1079),NA,1
1148,1,10,3,005-SEM (1489),001-SEM (1075),002-SEM (1474),0
1149,1,10,5,022-SEM (1192),001-SEM (1104),001-SEM (1051),0
1150,1,10,5,001-SEM (1054),001-SEM (1082),004-SEM (1936),0
1151,1,8,5,001-LEC (1066),001-SEM (1361),NA,1
1152,1,8,5,001-SEM (1124),004-SEM (1488),001-SEM (1505),1
1153,1,8,4,001-SEM (1063),013-SEM (1449),020-SEM (1456),0
1154,1,8,5,001-LEC (1324),001-SEM (1401),NA,1
1155,1,10,3,001-SEM (1084),007-SEM (1511),002-SEM (1087),1
1156,1,8,4,001-LEC (1320),019-SEM (1189),NA,1
1157,1,10,5,001-SEM (1521),001-SEM (1114),006-LEC (1396),0
1158,1,8,2,001-SEM (1479),001-SEM (1125),001-SEM (1343),0
1159,1,8,5,002-SEM (1827),001-SEM (1124),015-SEM (1451),0
1160,1,10,3,001-SEM (1084),001-SEM (1482),001-SEM (1407),1
1161,1,8,3,003-SEM (1487),001-SEM (1345),010-SEM (1446),0
1162,1,10,5,001-LEC (1389),001-SEM (1342),001-SEM (1485),0
1163,1,8,1,002-SEM (1093),001-SEM (1521),001-SEM (1108),0
1164,1,10,5,006-SEM (1090),006-SEM (1198),001-SEM (1063),1
1165,1,10,3,006-SEM (1510),001-LEC (1068),002-SEM (1087),0
1166,1,10,3,001-SEM (1358),002-SEM (1332),001-LEC (1389),1
1167,1,8,2,001-LEC (1403),001-SEM (1122),NA,1
1168,1,8,3,004-LEC (1387),023-SEM (1459),015-SEM (1451),0
1169,1,8,1,001-SEM (1101),002-SEM (1827),015-SEM (1185),0
1170,1,10,3,002-SEM (1060),001-LEC (1348),001-SEM (1524),0
