Student Number,Grade,Total Units,Avoided Time Slot,Selected Course 1,Selected Course 2,Selected Course 3,Success
1394,1,8,2,001-SEM (1085),001-SEM (1391),NA,0
1395,1,10,1,014-SEM (1184),024-SEM (1194),001-SEM (1359),0
1396,1,8,5,001-SEM (1361),001-SEM (1052),NA,0
1397,1,10,3,001-SEM (1367),001-LEC (1373),001-SEM (1406),0
1398,1,10,3,013-SEM (1183),001-LEC (1126),001-SEM (1078),0
1399,1,10,3,001-SEM (1524),001-LEC (1303),001-LEC (1066),0
1400,1,8,3,001-SEM (1108),001-LEC (1337),NA,1
1401,1,10,1,001-SEM (1524),001-SEM (1098),015-SEM (1185),0
1402,1,8,2,001-SEM (1341),002-SEM (1526),002-SEM (1506),0
1403,1,8,3,001-LEC (1389),003-SEM (1377),NA,0
1404,1,10,4,001-SEM (1343),013-SEM (1183),001-SEM (1535),0
1405,1,10,1,001-SEM (1075),004-LEC (1305),006-LEC (1396),0
1406,1,10,5,001-SEM (1110),001-SEM (1391),001-SEM (1075),0
1407,1,8,5,001-SEM (1479),001-SEM (1106),001-SEM (1099),0
1408,1,10,4,001-SEM (1121),001-LEC (1324),023-SEM (1193),0
1409,1,8,4,001-SEM (1384),001-LEC (1398),NA,1
1410,1,8,1,001-SEM (1113),001-SEM (1485),001-SEM (1108),0
1411,1,8,1,001-SEM (1108),003-SEM (1299),NA,0
1412,1,8,1,021-SEM (1191),001-SEM (1505),013-SEM (1449),0
1413,1,8,2,001-LEC (1568),002-SEM (1557),001-SEM (1409),0
1414,1,10,2,001-LEC (1337),001-SEM (1341),001-SEM (1111),0
1415,1,8,4,010-SEM (1446),001-SEM (1091),001-SEM (1082),0
1416,1,8,4,001-SEM (1080),002-LEC (1352),NA,0
1417,1,8,4,001-SEM (1122),001-SEM (1081),NA,0
1418,1,10,1,001-SEM (1479),001-SEM (1048),001-SEM (1111),0
1419,1,10,1,010-SEM (1446),001-SEM (1376),002-SEM (1092),0
1420,1,10,4,008-SEM (1444),002-SEM (1414),002-SEM (1318),0
1421,1,10,1,001-LEC (1403),003-LEC (1385),001-SEM (1081),0
1422,1,10,2,005-SEM (1489),003-SEM (1527),007-SEM (1491),0
1423,1,10,4,010-SEM (1446),001-SEM (1358),001-SEM (1083),0
1424,1,10,2,004-SEM (1508),001-SEM (1128),001-SEM (1081),0
1425,1,8,2,001-SEM (1053),002-SEM (1074),NA,0
1426,1,8,2,019-SEM (1455),025-SEM (1461),001-SEM (1413),0
1427,1,10,2,004-SEM (1488),002-SEM (1074),006-SEM (1510),0
1428,1,10,2,002-SEM (1095),003-LEC (1328),001-SEM (1106),0
1429,1,10,5,002-SEM (1060),003-LEC (1354),001-SEM (1541),0
1430,1,10,2,001-LEC (1349),001-SEM (1350),001-SEM (1088),0
1431,1,10,3,006-SEM (1490),001-SEM (1051),002-SEM (1414),0
1432,1,8,5,002-SEM (1092),008-SEM (1512),001-SEM (1485),0
1433,1,8,5,001-SEM (1409),001-SEM (1346),NA,1
1434,1,10,2,001-SEM (1079),001-SEM (1535),015-SEM (1185),0
1435,1,10,3,006-SEM (1090),001-SEM (1350),001-LEC (1337),0
1436,1,8,3,001-SEM (1121),001-SEM (1050),NA,0
1437,1,10,4,008-SEM (1492),002-SEM (1414),001-LEC (1337),0
1438,1,8,5,006-SEM (1090),001-SEM (1404),NA,1
1439,1,8,4,002-SEM (1092),002-SEM (1506),016-SEM (1186),0
1440,1,8,1,004-SEM (1936),001-LEC (1403),001-SEM (1359),0
1441,1,10,2,004-LEC (1387),001-LEC (1126),001-SEM (1391),0
1442,1,10,3,004-SEM (1488),006-SEM (1198),001-SEM (1124),0
1443,1,8,3,002-SEM (1526),026-SEM (1462),002-SEM (1123),0
1444,1,10,3,001-SEM (1541),018-SEM (1454),002-SEM (1825),0
1445,1,10,5,004-LEC (1387),002-SEM (1060),001-SEM (1505),0
1446,1,10,2,001-SEM (1116),001-LEC (1324),026-SEM (1462),0
1447,1,8,5,001-SEM (1119),001-SEM (1531),001-LEC (1061),0
1448,1,8,1,002-SEM (1827),002-SEM (1311),005-SEM (1489),0
1449,1,10,5,004-SEM (1936),002-SEM (1092),001-SEM (1404),0
1450,1,10,2,001-SEM (1080),001-SEM (1401),024-SEM (1460),0
1451,1,10,4,001-SEM (1537),005-SEM (1441),018-SEM (1454),0
1452,1,10,3,001-SEM (1367),016-SEM (1186),018-SEM (1188),0
1453,1,10,3,002-SEM (1474),002-SEM (1405),001-SEM (1326),0
1454,1,10,2,001-SEM (1524),002-SEM (1087),003-SEM (1487),0
1455,1,8,4,007-SEM (1443),002-SEM (1484),008-SEM (1202),0
1456,1,8,4,001-SEM (1531),012-SEM (1448),002-SEM (1484),0
1457,1,10,3,002-SEM (1095),001-SEM (1088),001-SEM (1401),0
1458,1,8,4,001-SEM (1392),006-SEM (1490),001-SEM (1076),0
1459,1,8,5,005-SEM (1489),001-LEC (1303),001-SEM (1346),0
1460,1,8,2,020-SEM (1190),003-SEM (1527),001-SEM (1404),0
1461,1,10,5,001-SEM (1404),001-SEM (1341),001-LEC (1029),0
1462,1,10,1,001-SEM (1097),001-LEC (1303),001-LEC (1348),0
1463,1,10,5,018-SEM (1454),001-SEM (1382),001-SEM (1541),0
1464,1,8,5,001-SEM (1407),001-SEM (1342),NA,0
1465,1,8,1,001-SEM (1390),001-LEC (1568),NA,1
1466,1,10,1,001-SEM (1521),001-SEM (1082),014-SEM (1450),0
1467,1,8,3,002-SEM (1393),001-SEM (1124),NA,0
1468,1,10,1,001-SEM (1409),013-SEM (1183),001-SEM (1525),0
1469,1,10,2,001-SEM (1054),001-SEM (1401),002-SEM (1484),0
1470,1,10,1,001-SEM (1485),001-SEM (1524),002-SEM (1827),0
1471,1,8,3,001-SEM (1048),003-SEM (1527),004-SEM (1936),0
1472,1,10,3,005-SEM (1509),001-SEM (1404),001-SEM (1334),0
1473,1,8,3,001-SEM (1342),002-SEM (1332),NA,0
1474,1,10,4,001-LEC (1061),002-SEM (1093),013-SEM (1183),0
1475,1,8,4,001-SEM (1067),002-SEM (1476),001-LEC (1312),0
1476,1,10,2,018-SEM (1188),001-LEC (1064),002-SEM (1393),0
1477,1,10,5,001-SEM (1410),002-SEM (1557),001-LEC (1061),0
1478,1,10,5,001-SEM (1108),001-SEM (1111),020-SEM (1190),0
1479,1,10,2,001-SEM (1334),003-LEC (1385),001-SEM (1124),0
1480,1,10,1,001-SEM (1504),001-SEM (1391),001-SEM (1079),0
1481,1,8,4,003-SEM (1439),001-LEC (1302),001-SEM (1104),0
1482,1,8,3,002-SEM (1095),022-SEM (1458),007-SEM (1511),0
1483,1,10,1,001-LEC (1029),001-SEM (1334),002-SEM (1506),0
1484,1,10,5,002-SEM (1827),001-SEM (1343),001-LEC (1373),0
1485,1,10,5,019-SEM (1189),004-LEC (1305),001-SEM (1113),0
1486,1,10,4,014-SEM (1450),003-SEM (1299),001-LEC (1403),0
1487,1,10,1,008-SEM (1202),001-LEC (1064),005-SEM (1199),0
1488,1,8,5,001-SEM (1054),001-SEM (1505),006-SEM (1198),0
1489,1,10,4,001-SEM (1085),001-LEC (1302),004-LEC (1387),0
1490,1,10,1,001-SEM (1382),001-SEM (1537),002-SEM (1318),0
1491,1,8,1,004-LEC (1387),001-SEM (1345),NA,0
1492,1,8,1,001-SEM (1114),001-LEC (1029),NA,0
1493,1,10,1,001-SEM (1407),005-SEM (1509),002-SEM (1506),0
1494,1,10,4,002-SEM (1086),001-LEC (1303),003-SEM (1299),1
1495,1,10,5,001-SEM (1404),001-SEM (1096),001-SEM (1053),0
1496,1,10,2,001-SEM (1524),003-SEM (1527),001-SEM (1376),0
1497,1,10,3,004-SEM (1508),021-SEM (1457),001-SEM (1345),0
1498,1,10,4,006-SEM (1090),002-SEM (1825),002-SEM (1827),0
1499,1,10,5,001-SEM (1050),001-SEM (1111),005-SEM (1489),0
1500,1,8,3,001-SEM (1118),002-SEM (1484),001-SEM (1345),0
1501,1,8,3,019-SEM (1189),001-SEM (1098),NA,0
1502,1,10,2,001-SEM (1376),016-SEM (1452),001-SEM (1501),0
1503,1,10,3,022-SEM (1458),014-SEM (1450),001-SEM (1382),0
1504,1,8,3,001-SEM (1361),002-LEC (1352),NA,1
1505,1,10,4,001-SEM (1065),001-SEM (1113),002-SEM (1129),0
1506,1,10,4,001-SEM (1053),001-SEM (1105),002-SEM (1087),0
1507,1,10,5,020-SEM (1456),001-SEM (1105),001-SEM (1501),0
1508,1,10,2,001-SEM (1098),002-SEM (1087),003-SEM (1487),0
1509,1,10,5,026-SEM (1462),020-SEM (1456),001-SEM (1382),0
1510,1,8,5,005-SEM (1489),002-SEM (1086),001-SEM (1078),0
1511,1,10,3,001-SEM (1345),005-SEM (1489),001-SEM (1118),0
1512,1,8,4,002-SEM (1074),002-SEM (1486),001-SEM (1409),0
1513,1,8,1,001-SEM (1342),002-SEM (1484),011-SEM (1447),0
1514,1,8,5,001-SEM (1485),003-SEM (1377),018-SEM (1454),0
1515,1,10,1,002-SEM (1092),004-LEC (1305),001-SEM (1111),0
1516,1,8,3,008-SEM (1202),018-SEM (1454),001-SEM (1406),0
1517,1,10,1,001-SEM (1381),001-SEM (1334),001-SEM (1524),0
1518,1,10,2,001-LEC (1061),001-LEC (1064),001-SEM (1051),0
1519,1,10,4,001-SEM (1934),001-LEC (1066),005-SEM (1199),0
1520,1,10,4,001-SEM (1359),006-SEM (1510),003-SEM (1439),0
1521,1,10,2,025-SEM (1461),002-SEM (1129),001-SEM (1050),0
1522,1,10,1,004-SEM (1488),013-SEM (1183),002-SEM (1470),0
1523,1,10,3,026-SEM (1462),003-SEM (1527),001-SEM (1106),0
1524,1,8,4,019-SEM (1455),001-SEM (1485),001-SEM (1505),0
1525,1,8,5,002-SEM (1486),010-SEM (1446),001-SEM (1108),0
1526,1,8,3,016-SEM (1186),001-SEM (1096),NA,0
1527,1,8,5,001-SEM (1106),001-SEM (1067),NA,0
1528,1,10,1,001-SEM (1108),001-SEM (1401),001-SEM (1384),0
1529,1,8,5,001-SEM (1531),006-SEM (1490),022-SEM (1458),0
1530,1,8,5,001-SEM (1346),002-SEM (1123),NA,0
1531,1,8,3,002-SEM (1486),013-SEM (1183),001-SEM (1079),0
1532,1,8,4,001-LEC (1064),007-SEM (1491),008-SEM (1444),0
1533,1,8,4,008-SEM (1492),001-SEM (1106),001-SEM (1390),0
1534,1,10,3,001-SEM (1384),006-SEM (1090),002-SEM (1074),0
1535,1,10,4,001-SEM (1098),001-LEC (1403),002-SEM (1086),0
1536,1,10,5,001-SEM (1114),001-LEC (1068),001-SEM (1326),0
1537,1,8,5,001-SEM (1076),001-SEM (1482),016-SEM (1186),0
1538,1,8,3,001-SEM (1119),001-SEM (1118),NA,0
1539,1,10,1,001-SEM (1113),008-SEM (1512),001-SEM (1537),0
1540,1,10,4,001-LEC (1066),001-SEM (1384),001-SEM (1114),0
1541,1,10,2,002-SEM (1311),001-LEC (1029),001-SEM (1376),0
1542,1,10,1,001-SEM (1104),001-SEM (1501),001-SEM (1341),0
1543,1,10,3,019-SEM (1455),001-SEM (1934),001-SEM (1113),0
1544,1,8,5,001-LEC (1320),006-SEM (1510),001-SEM (1524),0
1545,1,8,1,001-SEM (1050),001-LEC (1066),NA,0
1546,1,8,3,001-SEM (1521),010-SEM (1446),009-SEM (1445),0
1547,1,8,2,001-SEM (1075),005-SEM (1509),002-SEM (1092),0
1548,1,8,1,007-SEM (1443),002-SEM (1129),023-SEM (1193),0
1549,1,10,4,001-SEM (1346),002-SEM (1311),004-SEM (1056),0
1550,1,10,5,001-LEC (1303),001-SEM (1391),002-SEM (1486),0
1,4,10,1,007-SEM (1201),006-SEM (1442),006-SEM (1490),0
2,4,10,2,017-SEM (1453),006-LEC (1396),001-SEM (1085),0
3,4,10,5,002-SEM (1476),025-SEM (1461),021-SEM (1191),0
4,4,10,5,001-SEM (1125),001-SEM (1097),014-SEM (1184),0
5,4,10,5,002-SEM (1557),016-SEM (1186),001-SEM (1350),0
6,4,8,5,001-SEM (1128),001-SEM (1381),NA,0
7,4,10,3,001-SEM (1407),001-LEC (1064),004-LEC (1387),0
8,4,10,3,001-SEM (1504),001-LEC (1403),004-SEM (1936),0
9,4,10,3,001-SEM (1128),001-LEC (1068),003-LEC (1354),0
10,4,8,3,001-LEC (1068),001-SEM (1114),NA,0
11,4,8,4,019-SEM (1455),001-SEM (1482),026-SEM (1462),0
12,4,10,5,005-SEM (1059),006-SEM (1510),001-LEC (1568),0
13,4,8,3,023-SEM (1459),018-SEM (1188),013-SEM (1449),0
14,4,8,4,016-SEM (1186),001-SEM (1079),NA,0
15,4,8,5,002-SEM (1092),001-SEM (1409),NA,0
16,4,10,1,001-SEM (1067),001-SEM (1410),002-SEM (1086),0
17,4,8,4,015-SEM (1451),001-LEC (1324),001-SEM (1327),0
18,4,10,2,001-SEM (1404),018-SEM (1454),007-SEM (1511),0
19,4,8,2,001-SEM (1115),008-SEM (1492),001-SEM (1350),0
20,4,8,3,001-SEM (1106),023-SEM (1459),023-SEM (1193),0
21,4,8,4,001-SEM (1404),001-SEM (1067),NA,0
22,4,8,4,001-LEC (1061),001-SEM (1122),NA,0
23,4,10,1,005-SEM (1509),002-SEM (1484),007-SEM (1443),0
24,4,8,3,001-SEM (1521),002-SEM (1486),001-SEM (1345),0
25,4,10,1,002-SEM (1557),001-LEC (1029),001-LEC (1348),0
26,4,10,5,001-SEM (1346),003-SEM (1377),001-SEM (1479),0
27,4,8,2,001-SEM (1345),008-SEM (1492),021-SEM (1457),0
28,4,10,1,001-SEM (1376),007-SEM (1511),001-SEM (1409),0
29,4,10,2,001-SEM (1934),002-SEM (1086),019-SEM (1455),0
30,4,8,4,016-SEM (1452),014-SEM (1184),001-SEM (1104),0
31,4,8,4,001-SEM (1088),001-SEM (1105),NA,0
32,4,8,2,002-SEM (1393),001-LEC (1126),NA,0
33,4,10,1,001-LEC (1029),001-SEM (1410),002-SEM (1474),0
34,4,10,4,003-LEC (1385),022-SEM (1192),001-LEC (1398),0
35,4,8,5,001-SEM (1106),010-SEM (1446),002-SEM (1086),0
36,4,10,1,023-SEM (1193),002-SEM (1073),001-SEM (1367),0
37,4,10,2,019-SEM (1189),005-SEM (1489),001-SEM (1109),0
38,4,10,2,001-SEM (1350),001-LEC (1029),002-SEM (1332),0
39,4,10,4,019-SEM (1189),007-SEM (1201),026-SEM (1462),0
40,4,10,1,001-SEM (1108),001-SEM (1505),002-SEM (1092),0
41,4,10,5,001-LEC (1061),026-SEM (1462),011-SEM (1447),0
42,4,8,2,009-SEM (1445),001-LEC (1337),001-LEC (1324),0
43,4,8,5,005-SEM (1199),001-SEM (1083),NA,0
44,4,8,1,001-SEM (1390),001-SEM (1401),NA,0
45,4,10,2,001-SEM (1055),001-LEC (1403),004-LEC (1387),0
46,4,8,1,001-SEM (1067),001-SEM (1404),NA,0
47,4,8,4,001-SEM (1413),001-SEM (1105),001-LEC (1068),0
48,4,8,5,003-SEM (1507),001-SEM (1121),001-LEC (1066),0
49,4,8,4,001-SEM (1124),001-SEM (1482),001-SEM (1479),0
50,4,10,3,001-SEM (1119),001-SEM (1076),001-SEM (1081),0
51,4,8,4,017-SEM (1453),002-SEM (1484),002-SEM (1060),0
52,4,10,1,001-SEM (1128),001-SEM (1384),004-LEC (1387),0
53,4,10,4,001-SEM (1110),001-SEM (1501),001-SEM (1480),0
54,4,10,5,011-SEM (1447),002-SEM (1365),001-SEM (1410),0
55,4,8,3,001-LEC (1066),004-SEM (1936),001-SEM (1346),0
56,4,10,4,001-SEM (1395),001-LEC (1389),001-SEM (1350),0
57,4,8,2,001-SEM (1361),008-SEM (1202),NA,0
58,4,10,1,001-SEM (1084),001-LEC (1349),001-SEM (1083),0
59,4,10,5,001-SEM (1091),001-SEM (1367),002-SEM (1557),0
60,4,10,5,004-SEM (1508),001-LEC (1066),010-SEM (1446),0
61,4,10,2,002-SEM (1073),001-SEM (1078),023-SEM (1193),0
62,4,10,5,002-SEM (1086),001-SEM (1104),005-SEM (1509),0
63,4,8,1,001-SEM (1079),001-LEC (1302),NA,0
64,4,10,3,001-SEM (1067),002-SEM (1526),001-SEM (1341),0
65,4,10,3,001-SEM (1122),001-SEM (1524),001-SEM (1535),0
66,4,8,4,025-SEM (1461),006-LEC (1396),014-SEM (1184),0
67,4,8,4,001-SEM (1376),002-SEM (1087),NA,0
68,4,8,1,008-SEM (1444),002-SEM (1060),020-SEM (1190),0
69,4,8,2,001-SEM (1358),005-SEM (1441),001-SEM (1115),0
70,4,8,3,013-SEM (1449),001-LEC (1320),002-SEM (1092),0
71,4,8,3,001-SEM (1367),007-SEM (1443),001-LEC (1398),0
72,4,8,1,001-SEM (1327),014-SEM (1450),002-SEM (1557),0
73,4,10,1,001-LEC (1126),001-SEM (1361),004-SEM (1440),0
74,4,10,1,003-SEM (1377),011-SEM (1447),001-SEM (1395),0
75,4,8,2,020-SEM (1456),001-SEM (1521),002-SEM (1506),0
76,4,10,4,002-LEC (1352),001-SEM (1097),001-SEM (1343),0
77,4,8,4,003-SEM (1527),001-SEM (1934),002-SEM (1393),0
78,4,8,4,016-SEM (1186),025-SEM (1461),001-SEM (1525),0
79,4,10,4,001-SEM (1504),003-SEM (1507),014-SEM (1184),0
80,4,10,4,001-SEM (1409),019-SEM (1189),005-LEC (1368),0
81,4,10,4,002-SEM (1393),013-SEM (1183),005-SEM (1509),0
82,4,10,4,001-SEM (1085),001-SEM (1376),021-SEM (1457),0
83,4,10,2,006-SEM (1442),001-SEM (1394),014-SEM (1184),0
84,4,8,4,001-SEM (1531),004-SEM (1936),006-SEM (1198),0
85,4,10,3,001-LEC (1389),001-SEM (1413),002-SEM (1827),0
86,4,10,3,005-SEM (1199),004-SEM (1056),001-SEM (1501),0
87,4,8,4,002-SEM (1470),005-SEM (1509),006-SEM (1198),0
88,4,10,1,001-LEC (1029),004-SEM (1508),015-SEM (1451),0
89,4,8,2,003-SEM (1487),001-SEM (1395),001-SEM (1343),0
90,4,10,5,001-SEM (1055),001-SEM (1504),004-SEM (1488),0
91,4,10,4,002-SEM (1526),005-SEM (1199),001-SEM (1116),0
92,4,8,5,005-LEC (1368),007-SEM (1443),008-SEM (1512),0
93,4,10,4,001-SEM (1327),005-LEC (1307),001-SEM (1125),0
94,4,8,4,002-SEM (1827),016-SEM (1452),021-SEM (1457),0
95,4,8,5,002-SEM (1393),018-SEM (1188),NA,0
96,4,10,1,001-SEM (1479),001-SEM (1098),002-SEM (1526),0
97,4,8,5,001-SEM (1122),001-LEC (1320),NA,0
98,4,8,2,001-SEM (1504),005-SEM (1059),001-SEM (1350),0
99,4,8,3,003-SEM (1299),001-SEM (1404),NA,1
100,4,8,1,001-SEM (1392),001-SEM (1501),001-LEC (1568),0
101,4,8,2,002-SEM (1073),001-SEM (1096),NA,0
102,4,10,4,001-SEM (1121),006-SEM (1442),014-SEM (1450),0
103,4,10,5,001-SEM (1367),001-SEM (1085),001-SEM (1122),0
104,4,8,5,023-SEM (1193),002-SEM (1365),NA,0
105,4,8,1,001-SEM (1404),002-SEM (1074),NA,0
106,4,8,4,001-SEM (1404),003-SEM (1507),001-SEM (1556),0
107,4,10,3,001-SEM (1108),001-SEM (1110),004-SEM (1488),0
108,4,10,4,002-SEM (1093),002-SEM (1486),001-SEM (1122),0
109,4,8,4,003-SEM (1527),001-SEM (1097),001-SEM (1098),0
110,4,10,5,001-SEM (1075),001-SEM (1485),001-LEC (1126),0
111,4,10,4,001-SEM (1128),001-SEM (1350),001-SEM (1392),0
112,4,10,2,001-SEM (1541),022-SEM (1192),008-SEM (1492),0
113,4,8,2,002-SEM (1087),002-SEM (1318),NA,0
114,4,8,3,001-SEM (1482),002-SEM (1073),004-SEM (1508),0
115,4,10,3,001-SEM (1055),013-SEM (1449),002-SEM (1318),0
116,4,10,5,002-SEM (1073),004-LEC (1305),016-SEM (1452),0
117,4,8,5,003-SEM (1527),008-SEM (1444),001-SEM (1108),0
118,4,10,3,002-SEM (1074),002-SEM (1123),002-SEM (1365),0
119,4,8,4,005-LEC (1307),001-SEM (1485),008-SEM (1512),0
120,4,8,5,003-SEM (1439),005-SEM (1489),021-SEM (1457),0
121,4,8,2,005-LEC (1368),001-SEM (1367),NA,0
122,4,8,4,022-SEM (1192),001-SEM (1110),NA,0
123,4,8,3,002-SEM (1825),022-SEM (1458),021-SEM (1457),0
124,4,8,1,001-SEM (1122),001-SEM (1114),NA,0
125,4,8,4,002-SEM (1123),002-SEM (1093),NA,0
126,4,8,5,013-SEM (1183),001-SEM (1521),007-SEM (1511),0
127,4,10,2,022-SEM (1458),005-SEM (1199),006-SEM (1090),0
128,4,10,1,004-SEM (1488),001-LEC (1324),001-SEM (1125),0
129,4,10,1,002-SEM (1827),006-SEM (1510),001-SEM (1063),0
130,4,10,1,006-SEM (1442),001-SEM (1098),008-SEM (1444),0
131,4,10,3,002-SEM (1486),001-SEM (1482),002-SEM (1073),0
132,4,10,4,001-SEM (1121),001-SEM (1376),002-SEM (1092),0
133,4,8,5,007-SEM (1491),001-SEM (1346),002-SEM (1311),0
134,4,8,4,001-SEM (1401),001-SEM (1505),003-SEM (1507),0
135,4,8,2,002-SEM (1073),001-SEM (1559),NA,0
136,4,10,5,001-SEM (1407),011-SEM (1447),001-LEC (1370),0
137,4,8,4,001-SEM (1109),001-SEM (1482),001-LEC (1324),0
138,4,8,2,001-SEM (1480),008-SEM (1444),005-SEM (1509),0
139,4,8,4,001-SEM (1125),002-SEM (1484),002-SEM (1506),0
140,4,10,1,013-SEM (1183),001-SEM (1409),005-LEC (1307),0
141,4,10,4,001-SEM (1116),002-SEM (1825),017-SEM (1453),0
142,4,10,3,002-SEM (1825),006-SEM (1090),019-SEM (1189),0
143,4,8,1,001-SEM (1075),002-SEM (1060),NA,0
144,4,10,5,006-SEM (1510),001-LEC (1568),008-SEM (1512),0
145,4,10,1,006-LEC (1396),021-SEM (1457),001-SEM (1065),0
146,4,8,1,001-SEM (1559),001-SEM (1109),NA,0
147,4,10,1,001-LEC (1324),001-SEM (1406),001-SEM (1118),0
148,4,8,3,001-SEM (1326),004-SEM (1440),002-SEM (1093),0
149,4,10,5,001-SEM (1394),001-SEM (1067),021-SEM (1191),0
150,4,8,3,001-SEM (1358),002-SEM (1087),NA,0
151,4,10,3,002-SEM (1526),003-LEC (1385),001-SEM (1504),0
152,4,10,1,004-SEM (1440),001-SEM (1505),003-LEC (1354),0
153,4,10,1,001-SEM (1537),002-SEM (1092),001-SEM (1119),0
154,4,8,3,003-SEM (1377),001-SEM (1128),NA,0
155,4,8,5,001-SEM (1097),001-SEM (1115),NA,0
156,4,10,4,007-SEM (1201),002-SEM (1129),001-SEM (1525),0
157,4,10,3,019-SEM (1189),004-LEC (1305),001-SEM (1054),0
158,4,8,4,001-SEM (1394),001-SEM (1410),NA,0
159,4,10,4,014-SEM (1184),001-LEC (1348),005-SEM (1489),0
160,4,8,4,001-LEC (1389),001-SEM (1075),NA,0
161,4,8,4,001-LEC (1312),001-SEM (1114),NA,0
162,4,8,5,001-SEM (1410),001-SEM (1078),NA,0
163,4,10,5,023-SEM (1459),001-SEM (1342),021-SEM (1457),0
164,4,10,4,001-SEM (1479),001-SEM (1088),002-SEM (1086),0
165,4,8,3,005-SEM (1441),001-SEM (1124),023-SEM (1193),0
166,4,10,2,009-SEM (1445),001-SEM (1413),001-SEM (1078),0
167,4,8,5,001-SEM (1098),002-SEM (1365),NA,0
168,4,10,2,006-LEC (1396),001-SEM (1482),001-SEM (1401),0
169,4,8,4,002-SEM (1506),013-SEM (1449),001-SEM (1531),0
170,4,10,3,001-SEM (1084),001-SEM (1116),016-SEM (1186),0
171,4,8,4,001-LEC (1403),002-SEM (1332),NA,0
172,4,8,2,012-SEM (1448),023-SEM (1193),001-SEM (1934),0
173,4,8,5,007-SEM (1511),001-SEM (1413),001-SEM (1079),0
174,4,10,1,011-SEM (1447),008-SEM (1444),009-SEM (1445),0
175,4,10,4,002-SEM (1318),001-LEC (1126),001-SEM (1121),0
176,4,8,1,001-SEM (1395),019-SEM (1455),001-SEM (1485),0
177,4,8,5,001-SEM (1054),001-SEM (1345),NA,0
178,4,10,3,001-SEM (1521),006-SEM (1490),001-LEC (1068),0
179,4,10,2,001-SEM (1413),008-SEM (1512),021-SEM (1191),0
180,4,8,1,001-LEC (1312),001-SEM (1082),NA,1
181,4,8,5,001-SEM (1359),002-SEM (1825),014-SEM (1184),0
182,4,10,5,001-SEM (1075),008-SEM (1512),001-SEM (1052),0
183,4,10,3,004-SEM (1440),014-SEM (1450),001-SEM (1080),0
184,4,10,1,001-LEC (1374),001-SEM (1082),001-SEM (1067),0
185,4,8,4,001-SEM (1076),001-SEM (1480),022-SEM (1192),0
186,4,10,1,009-SEM (1445),001-SEM (1101),004-LEC (1387),0
187,4,10,4,001-LEC (1324),002-SEM (1506),001-SEM (1122),0
188,4,10,3,002-SEM (1129),001-SEM (1345),001-SEM (1082),0
189,4,8,1,001-SEM (1350),008-SEM (1492),001-LEC (1064),0
190,4,8,5,001-SEM (1124),001-SEM (1106),NA,0
191,4,8,2,023-SEM (1193),001-SEM (1358),NA,0
192,4,10,5,001-SEM (1482),002-SEM (1557),005-LEC (1368),0
193,4,10,1,001-LEC (1126),002-SEM (1129),001-SEM (1098),0
194,4,10,1,001-LEC (1568),001-SEM (1055),002-SEM (1318),0
195,4,10,3,019-SEM (1189),001-SEM (1065),002-SEM (1472),0
196,4,8,5,002-SEM (1827),001-SEM (1326),001-SEM (1091),0
197,4,10,4,001-LEC (1068),001-SEM (1376),004-LEC (1387),0
198,4,8,5,004-SEM (1488),001-SEM (1345),007-SEM (1443),0
199,4,10,4,002-SEM (1087),001-SEM (1084),001-SEM (1063),0
200,4,10,1,003-LEC (1354),002-SEM (1060),005-SEM (1509),0
201,4,8,3,001-SEM (1076),002-SEM (1827),016-SEM (1186),0
202,4,10,5,001-SEM (1078),001-SEM (1535),002-SEM (1414),0
203,4,10,4,005-SEM (1059),001-SEM (1105),012-SEM (1448),0
204,4,8,3,001-SEM (1091),015-SEM (1451),001-SEM (1098),0
205,4,10,1,006-SEM (1198),001-SEM (1346),002-SEM (1087),0
206,4,8,1,019-SEM (1189),001-LEC (1126),NA,0
207,4,10,5,013-SEM (1449),019-SEM (1189),004-SEM (1056),0
208,4,10,5,001-LEC (1370),005-SEM (1199),004-SEM (1488),0
209,4,10,2,001-SEM (1096),005-SEM (1059),001-SEM (1406),0
210,4,8,2,001-LEC (1398),001-SEM (1480),001-SEM (1076),0
211,4,8,1,001-SEM (1479),002-SEM (1393),001-SEM (1525),0
212,4,10,3,001-LEC (1126),001-LEC (1066),010-SEM (1446),0
213,4,8,3,020-SEM (1190),001-LEC (1320),NA,0
214,4,10,5,002-SEM (1332),001-LEC (1061),002-SEM (1393),0
215,4,10,4,001-SEM (1345),001-SEM (1105),001-SEM (1084),0
216,4,10,5,001-SEM (1367),004-LEC (1305),001-SEM (1531),0
217,4,10,2,001-SEM (1485),001-SEM (1359),001-LEC (1324),0
218,4,10,2,001-SEM (1084),018-SEM (1188),004-LEC (1387),0
219,4,10,4,010-SEM (1446),002-SEM (1123),005-LEC (1368),0
220,4,10,1,001-SEM (1115),006-LEC (1396),001-SEM (1091),0
221,4,10,3,001-SEM (1524),002-SEM (1827),026-SEM (1462),0
222,4,8,1,002-SEM (1074),002-SEM (1825),001-LEC (1320),0
223,4,10,3,002-SEM (1060),004-SEM (1936),024-SEM (1460),0
224,4,8,4,005-SEM (1509),001-SEM (1118),022-SEM (1192),0
225,4,8,1,001-SEM (1535),001-SEM (1341),002-SEM (1470),0
226,4,8,3,004-SEM (1508),008-SEM (1492),001-SEM (1413),0
