course_id,type_id,title,semester,session,days,start_time,end_time,status_number,instructor,units
Spring2026-1578,PED,PHYSEDU 107B,Spring2026,7W1,MoWe,13.15,14.3,20,"-, Bingfang Li",0.5
Spring2026-1579,PED,PHYSEDU 107B,Spring2026,7W1,TuTh,13.15,14.3,20,"-, Bingfang Li",0.5
Spring2026-1580,PED,PHYSEDU 107B,Spring2026,7W2,MoWe,13.15,14.3,20,"-, Bingfang Li",0.5
Spring2026-1581,PED,PHYSEDU 107B,Spring2026,7W2,TuTh,13.15,14.3,20,"-, Bingfang Li",0.5
Spring2026-1560,PED,PHYSEDU 108A,Spring2026,7W1,MoWe,10.0,11.15,14,"-, Yang Yang",0.5
Spring2026-1561,PED,PHYSEDU 108A,Spring2026,7W2,MoWe,10.0,11.15,14,"-, Yang Yang",0.5
Spring2026-1627,PED,PHYSEDU 109-1A,Spring2026,7W1,TuTh,10.0,11.15,12,"-, Quanwei Yan",0.5
Spring2026-1586,PED,PHYSEDU 109A,Spring2026,7W1,MoWe,18.0,19.15,20,"-, Li Xiang, -",0.5
Spring2026-1587,PED,PHYSEDU 109A,Spring2026,7W1,MoWe,19.3,20.45,20,"-, Li Xiang, -",0.5
Spring2026-1588,PED,PHYSEDU 109A,Spring2026,7W2,MoWe,18.0,19.15,20,"-, Li Xiang, -",0.5
Spring2026-1589,PED,PHYSEDU 109A,Spring2026,7W2,MoWe,19.3,20.45,20,"-, Li Xiang, -",0.5
Spring2026-1616,PED,PHYSEDU 109A,Spring2026,7W1,MoWe,13.15,14.3,12,"-, Quanwei Yan",0.5
Spring2026-1617,PED,PHYSEDU 109A,Spring2026,7W2,MoWe,13.15,14.3,12,"-, Quanwei Yan",0.5
Spring2026-1618,PED,PHYSEDU 109B,Spring2026,7W1,MoWe,10.0,11.15,12,"-, Quanwei Yan",0.5
Spring2026-1619,PED,PHYSEDU 109B,Spring2026,7W2,MoWe,10.0,11.15,12,"-, Quanwei Yan",0.5
Spring2026-1608,PED,PHYSEDU 110A,Spring2026,7W1,TuTh,11.45,13.0,20,"Jiajing Ding, -, -",0.5
Spring2026-1609,PED,PHYSEDU 110A,Spring2026,7W2,TuTh,11.45,13.0,20,"Jiajing Ding, -, -",0.5
Spring2026-1610,PED,PHYSEDU 110B,Spring2026,7W1,MoWe,11.45,13.0,20,"-, Yue Wu, -",0.5
Spring2026-1611,PED,PHYSEDU 110B,Spring2026,7W2,MoWe,11.45,13.0,20,"-, Yue Wu, -",0.5
Spring2026-1606,PED,PHYSEDU 111B,Spring2026,7W1,TuTh,14.45,16.0,20,"-, Maomao Xu",0.5
Spring2026-1607,PED,PHYSEDU 111B,Spring2026,7W2,TuTh,14.45,16.0,20,"-, Maomao Xu",0.5
Spring2026-1620,PED,PHYSEDU 113A,Spring2026,7W1,MoWe,14.45,16.0,20,"-, Yue Wu, -",0.5
Spring2026-1621,PED,PHYSEDU 113A,Spring2026,7W2,MoWe,14.45,16.0,20,"-, Yue Wu, -",0.5
Spring2026-1701,PED,PHYSEDU 114A,Spring2026,7W1,MoWe,10.0,11.15,20,Maomao Xu,0.5
Spring2026-1702,PED,PHYSEDU 114A,Spring2026,7W2,MoWe,10.0,11.15,20,Maomao Xu,0.5
Spring2026-1703,PED,PHYSEDU 114A,Spring2026,7W1,TuTh,10.0,11.15,20,Maomao Xu,0.5
Spring2026-1704,PED,PHYSEDU 114B,Spring2026,7W2,TuTh,10.0,11.15,16,Maomao Xu,0.5
Spring2026-1625,PED,PHYSEDU 115-1A,Spring2026,7W1,MoWe,14.45,16.0,15,"-, Quanwei Yan",0.5
Spring2026-1624,PED,PHYSEDU 115-1A,Spring2026,7W2,MoWe,14.45,16.0,15,"-, Quanwei Yan",0.5
Spring2026-1582,PED,PHYSEDU 115-2A,Spring2026,7W1,MoWe,10.0,11.15,14,"-, Bingfang Li",0.5
Spring2026-1583,PED,PHYSEDU 115-2A,Spring2026,7W2,MoWe,10.0,11.15,14,"-, Bingfang Li",0.5
Spring2026-1612,PED,PHYSEDU 115-2A,Spring2026,7W1,MoWe,8.3,9.45,16,"-, Mingchun Wang, -",0.5
Spring2026-1613,PED,PHYSEDU 115-2A,Spring2026,7W2,MoWe,8.3,9.45,16,"-, Mingchun Wang, -",0.5
Spring2026-1562,PED,PHYSEDU 115-4A,Spring2026,7W1,MoWe,13.15,14.3,14,Yang Yang,0.5
Spring2026-1563,PED,PHYSEDU 115-4A,Spring2026,7W1,MoWe,14.45,16.0,14,"-, Yang Yang",0.5
Spring2026-1564,PED,PHYSEDU 115-4A,Spring2026,7W2,MoWe,13.15,14.3,14,"-, Yang Yang",0.5
Spring2026-1565,PED,PHYSEDU 115-4A,Spring2026,7W2,MoWe,14.45,16.0,14,"-, Yang Yang",0.5
Spring2026-1566,PED,PHYSEDU 115-4B,Spring2026,7W1,TuTh,14.45,16.0,14,"-, Yang Yang",0.5
Spring2026-1567,PED,PHYSEDU 115-4B,Spring2026,7W2,TuTh,14.45,16.0,14,"-, Yang Yang",0.5
Spring2026-1602,PED,PHYSEDU 116A,Spring2026,7W1,MoWe,16.15,17.3,20,"Yu Dai, -, -",0.5
Spring2026-1603,PED,PHYSEDU 116A,Spring2026,7W2,MoWe,16.15,17.3,20,"Yu Dai, -, -",0.5
Spring2026-1604,PED,PHYSEDU 116B,Spring2026,7W1,TuTh,16.15,17.3,20,"-, Lingying Xu, -",0.5
Spring2026-1605,PED,PHYSEDU 116B,Spring2026,7W2,TuTh,16.15,17.3,20,"-, Lingying Xu, -",0.5
Spring2026-1628,PED,PHYSEDU 117A,Spring2026,7W1,MoWe,16.15,17.3,15,-,0.5
Spring2026-1629,PED,PHYSEDU 117A,Spring2026,7W1,MoWe,18.0,19.15,15,-,0.5
Spring2026-1630,PED,PHYSEDU 117A,Spring2026,7W1,TuTh,16.15,17.3,15,-,0.5
Spring2026-1631,PED,PHYSEDU 117A,Spring2026,7W1,TuTh,18.0,19.15,15,-,0.5
Spring2026-1632,PED,PHYSEDU 117A,Spring2026,7W2,MoWe,16.15,17.3,15,-,0.5
Spring2026-1633,PED,PHYSEDU 117A,Spring2026,7W2,MoWe,18.0,19.15,15,-,0.5
Spring2026-1634,PED,PHYSEDU 117A,Spring2026,7W2,TuTh,16.15,17.3,15,-,0.5
Spring2026-1635,PED,PHYSEDU 117A,Spring2026,7W2,TuTh,18.0,19.15,15,-,0.5
Spring2026-1614,PED,PHYSEDU 119A,Spring2026,7W1,TuTh,13.15,14.3,15,"-, Shi Lv, -",0.5
Spring2026-1615,PED,PHYSEDU 119A,Spring2026,7W2,TuTh,13.15,14.3,15,"-, Shi Lv, -",0.5
Spring2026-1592,PED,PHYSEDU 120A,Spring2026,7W1,MoWe,14.45,16.0,16,"-, Shi Lv, -",0.5
Spring2026-1593,PED,PHYSEDU 120A,Spring2026,7W2,MoWe,14.45,16.0,16,"-, Shi Lv, -",0.5
Spring2026-1594,PED,PHYSEDU 120A,Spring2026,7W1,MoWe,10.0,11.15,16,"-, Mingchun Wang, -",0.5
Spring2026-1595,PED,PHYSEDU 120A,Spring2026,7W1,TuTh,10.0,11.15,16,"-, Yue Wu, -",0.5
Spring2026-1596,PED,PHYSEDU 120B,Spring2026,7W2,TuTh,10.0,11.15,16,"-, Yue Wu, -",0.5
Spring2026-1597,PED,PHYSEDU 120B,Spring2026,7W2,MoWe,10.0,11.15,16,"-, Mingchun Wang, -",0.5
Spring2026-1600,PED,PHYSEDU 120B,Spring2026,7W1,TuTh,14.45,16.0,16,"Wei Chen, -, -",0.5
Spring2026-1601,PED,PHYSEDU 120B,Spring2026,7W2,TuTh,14.45,16.0,16,"Wei Chen, -, -",0.5
Spring2026-1707,PED,PHYSEDU 122A,Spring2026,7W1,TuTh,16.15,17.3,14,Maomao Xu,0.5
Spring2026-1708,PED,PHYSEDU 122A,Spring2026,7W2,TuTh,16.15,17.3,14,Maomao Xu,0.5
Spring2026-1599,PED,PHYSEDU 123A,Spring2026,7W1,Th,18.0,20.3,15,"-, Yongda Li, -",0.5
Spring2026-1598,PED,PHYSEDU 123A,Spring2026,7W2,Th,18.0,20.3,15,"-, Yongda Li, -",0.5
Spring2026-1622,PED,PHYSEDU 124A,Spring2026,7W1,TuTh,13.15,14.3,14,"-, Yue Wu, -",0.5
Spring2026-1623,PED,PHYSEDU 124A,Spring2026,7W2,TuTh,13.15,14.3,14,"-, Yue Wu, -",0.5
Spring2026-1705,PED,PHYSEDU 124A,Spring2026,7W1,MoWe,16.15,17.3,14,Maomao Xu,0.5
Spring2026-1706,PED,PHYSEDU 124A,Spring2026,7W2,MoWe,16.15,17.3,14,Maomao Xu,0.5
Spring2026-1636,PED,PHYSEDU 125A,Spring2026,7W1,MoWe,13.15,14.3,15,To Be Announced,0.5
Spring2026-1637,PED,PHYSEDU 125B,Spring2026,7W2,MoWe,13.15,14.3,15,-,0.5
Spring2026-1626,PED,PHYSEDU 126A,Spring2026,7W2,TuTh,10.0,11.15,25,"-, Quanwei Yan",0.5
Spring2026-1574,PED,PHYSEDU 128A,Spring2026,7W1,TuTh,10.0,11.15,18,"-, Yangjie Zhang",0.5
Spring2026-1575,PED,PHYSEDU 128A,Spring2026,7W2,TuTh,10.0,11.15,18,"-, Yangjie Zhang",0.5
Spring2026-1686,PED,PHYSEDU 133A,Spring2026,7W1,TuTh,14.45,16.0,15,"-, Ian McNally",0.5
Spring2026-1687,PED,PHYSEDU 133B,Spring2026,7W2,TuTh,14.45,16.0,15,"-, Ian McNally",0.5
Spring2026-1019,SEM,POLECON 201,Spring2026,7W1,TuTh,8.3,11.0,25,Junius Brown,4.0
Spring2026-1101,SEM,POLECON 201,Spring2026,7W2,MoTuWeTh,16.15,17.3,25,Paula Ganga,4.0
Spring2026-1040,SEM,POLECON 301,Spring2026,7W1,MoWe,12.0,14.3,18,Paula Ganga,4.0
Spring2026-1080,SEM,POLECON 302,Spring2026,7W2,TuTh,14.45,17.15,18,Jianzi He,4.0
Spring2026-1042,SEM,POLECON 490,Spring2026,7W1,MoWe,12.0,14.3,18,Joseph Mazor,4.0
Spring2026-1068,SEM,POLECON 490,Spring2026,7W1,TuTh,14.45,17.15,18,Joseph Mazor,4.0
Spring2026-1144,SEM,POLECON 490,Spring2026,7W2,MoWe,12.0,14.3,18,Yuan Wang,4.0
Spring2026-1070,SEM,POLSCI 101,Spring2026,7W1,TuTh,14.45,17.15,25,Paula Ganga,4.0
Spring2026-1114,SEM,POLSCI 104,Spring2026,7W2,TuTh,8.3,11.0,18,Philip Santoso,4.0
Spring2026-1059,SEM,POLSCI 207,Spring2026,7W1,MoWe,14.45,17.15,18,Lincoln Rathnam,4.0
Spring2026-1023,SEM,POLSCI 211,Spring2026,7W1,MoWe,8.3,11.0,18,Kang Liu,4.0
Spring2026-1046,SEM,POLSCI 302,Spring2026,7W1,TuTh,12.0,14.3,18,Philip Santoso,4.0
Spring2026-1116,SEM,POLSCI 303,Spring2026,7W2,TuTh,8.3,11.0,18,Andrew Cheon,4.0
Spring2026-1117,SEM,POLSCI 307,Spring2026,7W2,MoWe,8.3,11.0,18,Junius Brown,4.0
Spring2026-1029,LEC,POLSCI 309,Spring2026,7W1,MoWe,12.0,14.3,18,Jiahua Yue,4.0
Spring2026-1013,SEM,POLSCI 314,Spring2026,7W1,TuTh,8.3,11.0,18,Robin Rodd,4.0
Spring2026-1297,SEM,PSYCH 101,Spring2026,7W1,MoWe,14.45,17.15,60,"Yeshim Iqbal, Shan Wang",4.0
Spring2026-1405,LEC,PSYCH 202,Spring2026,7W2,MoWe,14.45,17.15,18,Shan Wang,4.0
Spring2026-1333,SEM,PSYCH 204,Spring2026,7W2,MoWe,12.0,14.3,18,Yeshim Iqbal,4.0
Spring2026-1298,SEM,PSYCH 205,Spring2026,7W1,TuTh,14.45,17.15,18,Chia-chien Chen,4.0
Spring2026-1291,SEM,PSYCH 304,Spring2026,7W1,MoWe,14.45,17.15,18,Claudia Nisa,4.0
Spring2026-1050,SEM,PUBPOL 101,Spring2026,7W1,MoWe,12.0,14.3,25,Fangsheng Zhu,4.0
Spring2026-1065,SEM,PUBPOL 101,Spring2026,7W2,MoWe,14.45,17.15,25,Jon Spiegler,4.0
Spring2026-1089,SEM,PUBPOL 301,Spring2026,7W2,MoWe,14.45,17.15,18,Annemieke van den Dool,4.0
Spring2026-1063,SEM,PUBPOL 303,Spring2026,7W1,MoWe,14.45,17.15,18,Quinlan Bowman,4.0
Spring2026-1021,SEM,PUBPOL 315,Spring2026,7W2,TuTh,8.3,11.0,18,Jaehee Choi,4.0
Spring2026-1006,SEM,RELIG 203,Spring2026,7W1,TuTh,8.3,11.0,18,Tommaso Tesei,4.0
Spring2026-1071,SEM,RELIG 206,Spring2026,7W1,MoWe,14.45,17.15,18,Robin Rodd,4.0
Spring2026-1093,SEM,RELIG 305,Spring2026,7W2,MoWe,14.45,17.15,18,James Miller,4.0
Spring2026-1693,IND,RINDSTU 393,Spring2026,1,TBA,,,30,Chenkai Wu,2.0
Spring2026-1694,IND,RINDSTU 393,Spring2026,1,TBA,,,30,"Dalia Patino Echeverri, Jing Huang, Yanran Yang",2.0
Spring2026-1015,SEM,SOCIOL 101,Spring2026,7W1,TuTh,8.3,11.0,25,Yu Wang,4.0
Spring2026-1066,SEM,SOCIOL 211,Spring2026,7W1,TuTh,14.45,17.15,18,Yu Wang,4.0
Spring2026-1088,SEM,SOCIOL 212,Spring2026,7W2,TuTh,14.45,17.15,18,Hyun Jeong Ha,4.0
Spring2026-1121,LEC,SOSC 101,Spring2026,7W2,Mo,10.0,11.15,90,"Rasoul Namazi, Lincoln Rathnam, Lindsay Rathnam, Jon Spiegler, Sajida Tuxun",4.0
Spring2026-1122,DIS,SOSC 101,Spring2026,7W2,TuWeTh,10.0,11.15,18,Sajida Tuxun,0.0
Spring2026-1123,DIS,SOSC 101,Spring2026,7W2,TuWeTh,10.0,11.15,18,Lindsay Rathnam,0.0
Spring2026-1124,DIS,SOSC 101,Spring2026,7W2,TuWeTh,10.0,11.15,18,Rasoul Namazi,0.0
Spring2026-1125,DIS,SOSC 101,Spring2026,7W2,TuWeTh,13.15,14.3,18,Jon Spiegler,0.0
Spring2026-1126,DIS,SOSC 101,Spring2026,7W2,TuWeTh,13.15,14.3,18,Lincoln Rathnam,0.0
Spring2026-1067,LEC,SOSC 102,Spring2026,7W1,MoWe,14.45,17.15,32,"Kristinn Mar, Fangsheng Zhu",4.0
Spring2026-1150,SEM,SOSC 110,Spring2026,7W1,TuTh,10.0,11.15,14,Liqi Ren,2.0
Spring2026-1151,SEM,SOSC 110,Spring2026,7W1,TuTh,14.45,16.0,14,Liqi Ren,2.0
Spring2026-1547,SEM,SOSC 302,Spring2026,7W2,MoWe,14.45,17.15,18,Jaehee Choi,4.0
Spring2026-1540,SEM,SPANISH 101,Spring2026,1,MoWe,14.45,16.0,14,Pablo Encinas Arquero,4.0
Spring2026-1541,SEM,SPANISH 102,Spring2026,1,TuTh,14.45,16.0,14,Pablo Encinas Arquero,4.0
Spring2026-1094,LEC,STATS 101,Spring2026,7W2,TuTh,14.45,17.15,32,Philip Santoso,4.0
Spring2026-1095,LAB,STATS 101,Spring2026,7W2,We,18.0,19.15,32,Philip Santoso,0.0
Spring2026-1127,LEC,STATS 101,Spring2026,7W2,MoTuWeTh,13.15,14.3,32,Andrew MacDonald,4.0
Spring2026-1128,LAB,STATS 101,Spring2026,7W2,Th,18.0,19.15,32,Andrew MacDonald,0.0
Spring2026-1265,LEC,STATS 101,Spring2026,7W1,MoWe,12.0,14.3,32,Andrew MacDonald,4.0
Spring2026-1266,LAB,STATS 101,Spring2026,7W1,We,14.45,16.0,32,Andrew MacDonald,0.0
Spring2026-1267,LEC,STATS 101,Spring2026,7W1,TuTh,14.45,17.15,32,Peiyuan Li,4.0
Spring2026-1268,LAB,STATS 101,Spring2026,7W1,We,13.15,14.3,32,Peiyuan Li,0.0
Spring2026-1237,LEC,STATS 102,Spring2026,7W1,MoTuWeTh,10.0,11.15,60,Zuchuan Li,4.0
Spring2026-1238,LAB,STATS 102,Spring2026,7W1,We,13.15,14.3,30,Zuchuan Li,0.0
Spring2026-1239,LAB,STATS 102,Spring2026,7W1,Tu,13.15,14.3,30,Zuchuan Li,0.0
Spring2026-1073,SEM,STATS 201,Spring2026,7W1,MoWe,14.45,17.15,18,Luyao Zhang,4.0
Spring2026-1347,LEC,STATS 202,Spring2026,7W2,MoTuWeTh,13.15,14.3,40,Paul Weng,4.0
Spring2026-1348,LAB,STATS 202,Spring2026,7W2,Mo,18.0,19.15,40,Paul Weng,0.0
Spring2026-1393,LEC,STATS 211,Spring2026,7W2,MoTuWeTh,14.45,16.0,40,Cristiano Villa,4.0
Spring2026-1394,REC,STATS 211,Spring2026,7W2,Th,18.0,19.15,40,Cristiano Villa,0.0
Spring2026-1220,SEM,STATS 302,Spring2026,7W1,MoWe,9.0,11.3,40,Kaizhu Huang,4.0
Spring2026-1221,REC,STATS 302,Spring2026,7W1,Tu,13.15,14.3,40,Kaizhu Huang,0.0
Spring2026-1320,SEM,STATS 303,Spring2026,7W2,MoWe,8.3,11.0,40,Pengzhan Guo,4.0
Spring2026-1321,REC,STATS 303,Spring2026,7W2,Th,18.0,19.15,40,Pengzhan Guo,0.0
Spring2026-1390,SEM,STATS 304,Spring2026,7W2,MoTuWeTh,13.15,14.3,32,Zuchuan Li,4.0
Spring2026-1074,SEM,STATS 305,Spring2026,7W1,TuTh,14.45,17.15,18,Philip Santoso,4.0
Spring2026-1271,SEM,STATS 401,Spring2026,7W1,MoWe,12.0,14.3,40,Yucheng Jin,4.0
Spring2026-1322,SEM,STATS 402,Spring2026,7W2,TuTh,8.3,11.0,40,Yucheng Jin,4.0
Spring2026-1323,SEM,STATS 403,Spring2026,7W2,MoWe,8.3,11.0,40,Dongmian Zou,4.0
Spring2026-1107,SEM,USTUD 490,Spring2026,7W2,TuTh,8.3,11.0,18,Hyun Jeong Ha,4.0
Spring2026-1518,SEM,WOC 106,Spring2026,7W1,TuTh,14.45,16.0,14,Junyi Li,2.0
Spring2026-1529,SEM,WOC 106,Spring2026,7W2,MoWe,17.45,19.0,14,Junyi Li,2.0
Spring2026-1519,SEM,WOC 108,Spring2026,7W1,MoWe,14.45,16.0,14,Tao Zhang,2.0
Spring2026-1530,SEM,WOC 108,Spring2026,7W2,TuTh,14.45,16.0,14,Tao Zhang,2.0
Spring2026-1521,SEM,WOC 208,Spring2026,7W1,TuTh,10.0,11.15,14,Joseph Davies,2.0
Spring2026-1531,SEM,WOC 208,Spring2026,7W2,TuTh,10.0,11.15,14,Joseph Davies,2.0
Spring2026-1532,SEM,WOC 211,Spring2026,7W2,MoWe,13.15,14.3,14,Yachao Sun,2.0
Spring2026-1533,SEM,WOC 211,Spring2026,7W2,TuTh,13.15,14.3,14,Yachao Sun,2.0
Spring2026-1522,SEM,WOC 212,Spring2026,7W1,MoWe,13.15,14.3,14,Yachao Sun,2.0
Spring2026-1523,SEM,WOC 212,Spring2026,7W1,TuTh,13.15,14.3,14,Yachao Sun,2.0
Spring2026-1524,SEM,WOC 214,Spring2026,7W1,TuTh,13.15,14.3,14,Wenting Ji,2.0
Spring2026-1526,SEM,WOC 215,Spring2026,7W1,TuTh,16.15,17.3,14,Wenting Ji,2.0
Spring2026-1534,SEM,WOC 216,Spring2026,7W2,MoWe,13.15,14.3,14,John Noonan,2.0
Spring2026-1528,SEM,WOC 217,Spring2026,7W1,MoWe,13.15,14.3,14,John Noonan,2.0
Spring2026-1520,SEM,WOC 218,Spring2026,7W1,MoWe,16.15,17.3,14,Tao Zhang,2.0
Spring2026-1535,SEM,WOC 218,Spring2026,7W2,TuTh,16.15,17.3,14,Tao Zhang,2.0
Spring2026-1712,SEM,WOC 222,Spring2026,7W1,TuTh,14.45,16.0,14,Jinhua Li,2.0
Spring2026-1713,SEM,WOC 222,Spring2026,7W2,TuTh,14.45,16.0,14,Jinhua Li,2.0
Fall2027-1021,SEM,ARHU 101,Fall2027,7W1,TuTh,12.0,14.3,19,Tommaso Tesei,4.0
Fall2027-1086,SEM,ARHU 101,Fall2027,7W2,TuTh,12.0,14.3,18,Selina Lai-Henderson,4.0
Fall2027-1039,SEM,ARHU 102,Fall2027,7W1,MoWe,14.45,17.15,18,Kent Yecheng Cao,4.0
Fall2027-1087,SEM,ARHU 102,Fall2027,7W2,MoWe,12.0,14.3,18,Xiaoqian Ji,4.0
Fall2027-1130,SEM,ARTS 107,Fall2027,7W1,MoWe,10.0,11.15,14,Kent Yecheng Cao,2.0
Fall2027-1131,SEM,ARTS 107,Fall2027,7W1,MoWe,11.45,13.0,14,Kent Yecheng Cao,2.0
Fall2027-1034,SEM,ARTS 210,Fall2027,7W1,TuTh,14.45,17.15,18,Zairong Xiang,4.0
Fall2027-1011,SEM,BEHAVSCI 101,Fall2027,7W1,MoTuWeTh,10.0,11.15,32,Claudia Nisa,4.0
Fall2027-1129,SEM,BEHAVSCI 101,Fall2027,7W2,MoTuWeTh,16.15,17.3,32,Claudia Nisa,4.0
Fall2027-1116,SEM,BEHAVSCI 102,Fall2027,7W2,MoWe,14.45,17.15,25,Gergely Horvath,4.0
Fall2027-1114,SEM,BEHAVSCI 201,Fall2027,7W2,MoWe,14.45,17.15,18,Yanran Yang,4.0
Fall2027-1012,SEM,BEHAVSCI 202,Fall2027,7W1,MoTuWeTh,10.0,11.15,18,Kristinn Mar,4.0
Fall2027-1410,SEM,BEHAVSCI 205,Fall2027,7W2,TuTh,14.45,17.15,18,Chia-chien Chen,4.0
Fall2027-1127,SEM,BEHAVSCI 401,Fall2027,7W1,MoTuWeTh,8.3,9.45,18,Nitisha Desai,4.0
Fall2027-1249,SEM,BEHAVSCI 402,Fall2027,7W1,MoTuWeTh,10.0,11.15,18,Wen Zhou,4.0
Fall2027-1211,LEC,BIOL 110,Fall2027,7W1,MoTuWeTh,8.3,9.45,40,"Xiangdong Gao, Andrew Lin",4.0
Fall2027-1213,LAB,BIOL 110,Fall2027,7W1,Mo,11.3,14.3,20,"Xiangdong Gao, Suhua Li, Andrew Lin, Jin Miao, Mianmian Wang",0.0
Fall2027-1212,REC,BIOL 110,Fall2027,7W1,Tu,11.45,13.0,40,"Xiangdong Gao, Andrew Lin",0.0
Fall2027-1214,LAB,BIOL 110,Fall2027,7W1,We,11.3,14.3,20,"Xiangdong Gao, Suhua Li, Andrew Lin, Jin Miao, Mianmian Wang",0.0
Fall2027-1238,LEC,BIOL 110,Fall2027,7W1,MoTuWeTh,10.0,11.15,40,Jianbo Yue,4.0
Fall2027-1239,LAB,BIOL 110,Fall2027,7W1,Mo,14.45,17.45,20,"Suhua Li, Jin Miao, Mianmian Wang, Jianbo Yue",0.0
Fall2027-1240,REC,BIOL 110,Fall2027,7W1,Mo,13.15,14.3,40,Jianbo Yue,0.0
Fall2027-1241,LAB,BIOL 110,Fall2027,7W1,Tu,14.45,17.45,20,"Suhua Li, Jin Miao, Mianmian Wang, Jianbo Yue",0.0
Fall2027-1307,LEC,BIOL 110,Fall2027,7W2,MoTuWeTh,8.3,9.45,40,"Xiangdong Gao, Jianbo Yue",4.0
Fall2027-1308,LAB,BIOL 110,Fall2027,7W2,Mo,11.3,14.3,20,"Xiangdong Gao, Suhua Li, Mianmian Wang, Jianbo Yue",0.0
Fall2027-1309,REC,BIOL 110,Fall2027,7W2,Tu,11.45,13.0,40,"Xiangdong Gao, Jianbo Yue",0.0
Fall2027-1310,LAB,BIOL 110,Fall2027,7W2,Mo,14.45,17.45,20,"Xiangdong Gao, Suhua Li, Mianmian Wang, Jianbo Yue",0.0
Fall2027-1542,SEM,BIOL 111,Fall2027,7W1,MoTuWeTh,10.0,11.15,24,Pedro Rada,4.0
Fall2027-1543,LAB,BIOL 111,Fall2027,7W1,Th,14.45,17.45,24,"Suhua Li, Pedro Rada, Ailian Tan, Chenxi Zhai",0.0
Fall2027-1224,LEC,BIOL 201,Fall2027,7W1,MoTuWeTh,10.0,11.15,40,Ferdinand Kappes,4.0
Fall2027-1225,LAB,BIOL 201,Fall2027,7W1,Tu,11.3,14.3,20,"Ferdinand Kappes, Suhua Li, Yingxue Li, Ailian Tan",0.0
Fall2027-1227,REC,BIOL 201,Fall2027,7W1,Th,13.15,14.3,40,Ferdinand Kappes,0.0
Fall2027-1226,LAB,BIOL 201,Fall2027,7W1,We,14.45,17.45,20,"Ferdinand Kappes, Suhua Li, Yingxue Li, Ailian Tan",0.0
Fall2027-1337,LEC,BIOL 202,Fall2027,7W2,TuTh,12.0,14.3,40,Eunyu Kim,4.0
Fall2027-1339,LAB,BIOL 202,Fall2027,7W2,Tu,14.45,17.45,20,"Eunyu Kim, Suhua Li, Jin Miao, Mianmian Wang",0.0
Fall2027-1338,REC,BIOL 202,Fall2027,7W2,We,18.0,19.15,40,Eunyu Kim,0.0
Fall2027-1340,LAB,BIOL 202,Fall2027,7W2,Th,14.45,17.45,20,"Eunyu Kim, Suhua Li, Jin Miao, Mianmian Wang",0.0
Fall2027-1278,SEM,BIOL 208,Fall2027,7W1,MoWe,12.0,14.3,40,Chuanhui Gu,4.0
Fall2027-1312,LEC,BIOL 212,Fall2027,7W2,MoWe,8.3,11.0,40,Linfeng Huang,4.0
Fall2027-1314,LAB,BIOL 212,Fall2027,7W2,Tu,11.3,14.3,20,"Linfeng Huang, Suhua Li, Yingxue Li, Jin Miao, Ailian Tan",0.0
Fall2027-1313,REC,BIOL 212,Fall2027,7W2,Th,8.3,9.45,40,Linfeng Huang,0.0
Fall2027-1315,LAB,BIOL 212,Fall2027,7W2,We,14.45,17.45,20,"Linfeng Huang, Suhua Li, Yingxue Li, Ailian Tan, Mianmian Wang",0.0
Fall2027-1228,SEM,BIOL 304,Fall2027,7W1,MoTuWeTh,10.0,11.15,24,Linfeng Huang,4.0
Fall2027-1229,LAB,BIOL 304,Fall2027,7W1,Th,11.3,14.3,24,"Linfeng Huang, Suhua Li, Jin Miao, Mianmian Wang",0.0
Fall2027-1370,LEC,BIOL 305,Fall2027,7W2,MoWe,12.0,14.3,40,Hyun-Min Kim,4.0
Fall2027-1371,REC,BIOL 305,Fall2027,7W2,Tu,14.45,16.0,40,Hyun-Min Kim,0.0
Fall2027-1343,SEM,BIOL 306,Fall2027,7W2,TuTh,8.3,11.0,24,Hyun-Min Kim,4.0
Fall2027-1344,REC,BIOL 306,Fall2027,7W2,Tu,13.15,14.3,24,Hyun-Min Kim,0.0
Fall2027-1294,SEM,BIOL 310,Fall2027,7W1,MoWe,14.45,17.15,18,Anastasia Tsigkou,4.0
Fall2027-1257,LEC,BIOL 315,Fall2027,7W1,TuTh,14.45,17.15,24,Joohyun Lee,4.0
Fall2027-1258,LAB,BIOL 315,Fall2027,7W1,Tu,11.3,14.3,18,"Joohyun Lee, Suhua Li, Jin Miao",0.0
Fall2027-1409,SEM,BIOL 320,Fall2027,7W2,MoWe,14.45,17.15,32,Anastasia Tsigkou,4.0
Fall2027-1384,SEM,BIOL 407,Fall2027,7W2,MoWe,12.0,14.3,18,Xiangdong Gao,4.0
Fall2027-1545,IND,CAPSTONE 495,Fall2027,7W1,TBA,,,200,To Be Announced,4.0
Fall2027-1978,IND,CAPSTONE 495,Fall2027,7W1,TBA,,,10,"-, -, Kai Huang",4.0
Fall2027-1546,IND,CAPSTONE 495,Fall2027,7W2,,,,200,To Be Announced,4.0
Fall2027-1574,IND,CAPSTONE 495,Fall2027,7W1,TBA,,,10,"-, -, -, Ming Li",4.0
Fall2027-1575,IND,CAPSTONE 495,Fall2027,7W1,TBA,,,10,"-, -, -, Emily McWilliams",4.0
Fall2027-1576,IND,CAPSTONE 495,Fall2027,7W1,TBA,,,10,"-, -, -, James Miller",4.0
